0.346206,0.198769,0.278813
0.511317,0.564246,0.540258
0.478647,0.533158,0.563577
0.379408,0.219224,0.409956
0.513511,0.655158,0.653478
0.660812,0.560975,0.708198
0.406411,0.445728,0.291132
0.566915,0.529235,0.575869
0.282768,0.428405,0.301117
0.643771,0.679430,0.562311
0.624513,0.630758,0.744668
0.666101,0.586951,0.703449
0.492375,0.702997,0.560543
0.408803,0.518940,0.349302
0.326715,0.383824,0.243999
0.779078,0.795689,0.802333
0.395060,0.534168,0.497126
0.291313,0.410609,0.459653
0.288594,0.282711,0.347927
0.813185,0.682579,0.770775
0.136527,0.318964,0.212989
0.567749,0.492225,0.505550
0.310663,0.210034,0.198376
0.584991,0.851812,0.699703
0.495633,0.356493,0.478032
0.273729,0.288528,0.326470
0.589646,0.664859,0.664759
0.498489,0.331120,0.506751
0.964077,0.957871,0.936033
0.470783,0.601325,0.322750
0.353487,0.484829,0.476387
0.471922,0.311674,0.465964
0.730243,0.705635,0.747929
0.336789,0.786203,0.427344
0.781556,0.768271,0.763358
0.653081,0.656249,0.416821
0.207835,0.336135,0.406963
0.363793,0.130090,0.338132
0.654815,0.325563,0.496939
0.705218,0.360348,0.550489
0.485872,0.324677,0.354700
0.568212,0.716933,0.533828
0.306362,0.275097,0.267320
0.027388,0.072188,0.076442
0.196507,0.265287,0.341358
0.173348,0.252474,0.316409
0.379417,0.539202,0.641205
0.534013,0.521799,0.369880
0.322239,0.251248,0.312007
0.627425,0.570270,0.315566
0.439437,0.639533,0.424359
0.646403,0.365355,0.616798
0.369438,0.746124,0.711529
0.370903,0.556070,0.333312
0.714008,0.782796,0.752165
0.412976,0.337735,0.653428
0.525329,0.577080,0.763632
0.538610,0.599446,0.402251
0.600174,0.672823,0.572186
0.176025,0.213372,0.233153
0.575945,0.840138,0.625864
0.203558,0.401641,0.328080
0.292455,0.366361,0.458721
0.509469,0.596948,0.584531
0.484784,0.477660,0.432209
0.534598,0.709653,0.681013
0.509200,0.589174,0.373412
0.131476,0.160602,0.160823
0.559594,0.527976,0.340298
0.195423,0.290426,0.256604
0.565583,0.351337,0.432668
0.365701,0.440042,0.445278
0.326765,0.471066,0.396287
0.549757,0.652855,0.540211
0.625618,0.440562,0.393264
0.335074,0.491776,0.361665
0.720237,0.780798,0.771741
0.471927,0.676795,0.483772
0.163214,0.390900,0.337848
0.414174,0.340200,0.167626
0.773280,0.832119,0.586257
0.387585,0.243964,0.317684
0.779193,0.713249,0.801027
0.186697,0.251573,0.361023
0.899823,0.828282,0.645333
0.671296,0.710034,0.258236
0.758964,0.661819,0.646539
0.500495,0.506830,0.516292
0.381957,0.508007,0.487229
0.392713,0.491232,0.612762
0.425458,0.155866,0.292808
0.448007,0.304481,0.254360
0.568567,0.539708,0.539190
0.285679,0.558240,0.479153
0.431130,0.530534,0.733601
0.560169,0.528798,0.260462
0.415916,0.519191,0.483756
0.666857,0.559308,0.554298
0.446582,0.371034,0.363681
0.471672,0.473382,0.868918
0.223181,0.239980,0.591462
0.203245,0.347683,0.252664
0.626140,0.428882,0.502739
0.179738,0.419612,0.341616
0.381631,0.517005,0.524780
0.701766,0.312469,0.453309
0.501618,0.307779,0.380087
0.828694,0.653365,0.780467
0.762902,0.498334,0.717485
0.555678,0.533400,0.542413
0.319064,0.304058,0.427922
0.138202,0.151452,0.364433
0.187376,0.126903,0.327388
0.750192,0.742831,0.405534
0.645107,0.620404,0.673033
0.413843,0.314863,0.261935
0.823520,0.549095,0.692412
0.686747,0.738197,0.536730
0.294748,0.548218,0.392772
0.661635,0.517799,0.704815
0.877839,0.875502,0.912460
0.340707,0.421062,0.518196
0.600222,0.603443,0.531771
0.705759,0.716611,0.590455
0.270371,0.441868,0.262068
0.310837,0.548815,0.274159
0.317909,0.437027,0.652677
0.834496,0.829555,0.796422
0.873252,0.851367,0.713015
0.427768,0.347720,0.506411
0.829718,0.863621,0.753655
0.204118,0.199091,0.306748
0.702604,0.679881,0.777923
0.352756,0.381040,0.426367
0.459814,0.427053,0.319448
0.306167,0.155709,0.287794
0.400609,0.550739,0.565985
0.279064,0.369380,0.373120
0.439252,0.276835,0.410396
0.169584,0.086979,0.142313
0.510874,0.297255,0.398584
0.657698,0.599595,0.590792
0.476917,0.219831,0.314730
0.590221,0.658481,0.546838
0.220229,0.548839,0.654930
0.805416,0.665882,0.803802
0.453228,0.605779,0.306673
0.244911,0.429224,0.362237
0.255469,0.464427,0.163199
0.314709,0.158310,0.292976
0.353152,0.384320,0.280202
0.319981,0.651320,0.416852
0.819393,0.832258,0.760215
0.650164,0.504430,0.615617
0.593617,0.616937,0.526925
0.289779,0.603123,0.438967
0.473572,0.407153,0.293244
0.436533,0.526573,0.492715
0.344901,0.347198,0.351977
0.958077,0.946630,0.952139
0.134646,0.240188,0.198400
0.636319,0.593916,0.495765
0.406977,0.413040,0.516229
0.549717,0.525469,0.510447
0.478651,0.371376,0.617776
0.403165,0.724950,0.523887
0.481420,0.667221,0.644024
0.438782,0.791611,0.471442
0.711005,0.436880,0.482796
0.573000,0.632733,0.524518
0.366949,0.395303,0.534916
0.778896,0.743224,0.844085
0.234910,0.263827,0.162183
0.467087,0.409093,0.388339
0.326746,0.263888,0.380455
0.239276,0.327721,0.412326
0.489090,0.295089,0.480199
0.356945,0.147273,0.291092
0.381595,0.485225,0.485504
0.675346,0.367496,0.377490
0.543871,0.383294,0.806717
0.390702,0.583610,0.590541
0.185011,0.219103,0.116607
0.493417,0.507319,0.404620
0.848024,0.755594,0.672816
0.486961,0.607216,0.469459
0.412633,0.456165,0.619139
0.474841,0.508095,0.508729
0.900695,0.923706,0.926854
0.571943,0.711202,0.814231
0.300330,0.225396,0.256692
0.215645,0.306581,0.235351
0.565121,0.815320,0.479093
0.391626,0.371240,0.505791
0.687202,0.653070,0.368678
0.567266,0.684873,0.723026
0.490510,0.481930,0.572644
0.639788,0.699391,0.580534
0.528011,0.416076,0.387975
0.879118,0.868996,0.832129
0.594646,0.428847,0.688222
0.190212,0.220560,0.328154
0.507134,0.431590,0.508398
0.477228,0.541379,0.607056
0.329532,0.481077,0.450014
0.560884,0.441095,0.522099
0.710691,0.573895,0.627513
0.583154,0.534166,0.417850
0.664299,0.684224,0.713150
0.555674,0.489987,0.536129
0.331549,0.444380,0.379702
0.353938,0.272894,0.399603
0.228459,0.186839,0.224413
0.240130,0.548203,0.257892
0.653252,0.599272,0.419606
0.358926,0.471554,0.459220
0.488890,0.504144,0.577858
0.356665,0.441802,0.307886
0.617890,0.645485,0.262441
0.805620,0.836245,0.786704
0.436266,0.543136,0.544823
0.707510,0.815862,0.662038
0.461350,0.407284,0.413857
0.481156,0.377648,0.370687
0.788435,0.830750,0.708388
0.487504,0.507664,0.462193
0.129443,0.099463,0.119001
0.492269,0.380912,0.403671
0.415561,0.760194,0.531910
0.663602,0.779251,0.793706
0.493254,0.808077,0.814695
0.494080,0.463136,0.466294
0.721410,0.719680,0.482926
0.149207,0.403903,0.349595
0.265091,0.330775,0.324770
0.384146,0.620034,0.514949
0.716197,0.710493,0.675686
0.237504,0.469118,0.460882
0.623743,0.693517,0.682102
0.455500,0.314353,0.356208
0.740344,0.329765,0.373586
0.687400,0.670346,0.534519
0.515347,0.775643,0.718396
0.886690,0.853076,0.879095
0.586035,0.470900,0.471901
0.911278,0.864076,0.829164
0.502192,0.206485,0.378663
0.231397,0.550654,0.493476
0.685015,0.757826,0.798490
0.513547,0.575185,0.631346
0.630938,0.370392,0.574613
0.752322,0.729144,0.767121
0.374958,0.434082,0.542554
0.437250,0.436889,0.445443
0.303071,0.693782,0.558388
0.322419,0.225621,0.380912
0.539733,0.440758,0.574186
0.591746,0.687231,0.634801
0.736530,0.731235,0.588142
0.767898,0.624889,0.375474
0.252503,0.155347,0.295897
0.229763,0.504284,0.750057
0.728073,0.740540,0.765098
0.408289,0.387069,0.530223
0.520387,0.570211,0.381945
0.746296,0.704684,0.628022
0.804678,0.673917,0.673666
0.413633,0.342908,0.559358
0.378756,0.354160,0.252366
0.298984,0.348818,0.380150
0.170925,0.154152,0.147816
0.592554,0.416486,0.503735
0.177494,0.209322,0.147485
0.187485,0.261736,0.229950
0.479116,0.519192,0.759497
0.682644,0.571436,0.653213
0.371476,0.266868,0.341572
0.932124,0.896858,0.907578
0.573373,0.476244,0.451472
0.497871,0.620229,0.663109
0.651439,0.646642,0.349960
0.604569,0.616271,0.643694
0.462820,0.468687,0.346759
0.302271,0.682101,0.432326
0.766311,0.641212,0.348280
0.602935,0.397487,0.404573
0.374553,0.383282,0.363225
0.361238,0.433338,0.555953
0.679908,0.807487,0.742026
0.655504,0.576451,0.678835
0.261875,0.291358,0.342108
0.458474,0.455964,0.631226
0.673881,0.825654,0.620726
0.839292,0.751138,0.699155
0.386977,0.605395,0.523208
0.597189,0.428367,0.419652
0.218497,0.357060,0.405717
0.489399,0.447625,0.306947
0.427606,0.211538,0.200119
0.624406,0.519102,0.243709
0.440013,0.484286,0.537163
0.683474,0.709361,0.642471
0.536875,0.511216,0.544152
0.314456,0.311751,0.341059
0.498268,0.538143,0.342431
0.748617,0.760079,0.603506
0.667466,0.734066,0.682287
0.265022,0.204649,0.186776
0.382207,0.474243,0.247837
0.458197,0.703584,0.484131
0.763025,0.739903,0.801431
0.425021,0.173384,0.235796
0.459104,0.424058,0.180877
0.781309,0.717719,0.549085
0.847113,0.771224,0.746346
0.564054,0.578882,0.709348
0.267023,0.458373,0.472089
0.464192,0.653768,0.647977
0.748698,0.500560,0.576120
0.316856,0.433093,0.349674
0.332721,0.347599,0.179201
0.401669,0.440813,0.560461
0.702503,0.410047,0.435910
0.412137,0.384417,0.570815
0.164669,0.118195,0.214007
0.233856,0.696679,0.409322
0.392403,0.366479,0.252667
0.371138,0.638445,0.722339
0.316297,0.491591,0.426782
0.243525,0.370017,0.259893
0.673556,0.603397,0.719942
0.755112,0.690320,0.714980
0.498257,0.423971,0.363725
0.537943,0.444659,0.664416
0.608607,0.666765,0.341946
0.462893,0.647568,0.661634
0.322532,0.582985,0.683877
0.602432,0.696286,0.604843
0.589071,0.617052,0.392916
0.630658,0.772419,0.631130
0.624278,0.473738,0.532643
0.238327,0.394799,0.466967
0.110675,0.108581,0.154063
0.328132,0.637302,0.498544
0.768094,0.893556,0.780294
0.786939,0.590796,0.768193
0.455157,0.325820,0.278919
0.625647,0.491971,0.570357
0.487472,0.542570,0.465395
0.732113,0.410047,0.695586
0.549266,0.510829,0.451495
0.303468,0.436521,0.242089
0.598196,0.490494,0.596060
0.680298,0.569260,0.559842
0.279132,0.220848,0.395155
0.317383,0.252306,0.213219
0.513130,0.418410,0.611540
0.555533,0.532349,0.602665
0.197579,0.207018,0.151330
0.419186,0.433379,0.458351
0.823592,0.697808,0.821103
0.380154,0.449716,0.614790
0.576558,0.513011,0.548103
0.777823,0.765260,0.740208
0.211929,0.665125,0.391547
0.630944,0.633208,0.718402
0.549734,0.560715,0.448636
0.698009,0.586523,0.611967
0.684028,0.662058,0.751503
0.435021,0.771621,0.328006
0.474151,0.279880,0.395002
0.249921,0.447395,0.310945
0.562496,0.309006,0.312072
0.144049,0.147336,0.107123
0.359644,0.664301,0.564428
0.368964,0.334424,0.251658
0.642263,0.606092,0.528836
0.693311,0.613565,0.499886
0.650552,0.465352,0.453848
0.224573,0.282992,0.299776
0.774774,0.821411,0.869627
0.446519,0.340678,0.373278
0.439044,0.417564,0.350299
0.768775,0.618376,0.708274
0.746323,0.629854,0.606390
0.241441,0.179115,0.239562
0.299048,0.333848,0.406552
0.430321,0.210509,0.491677
0.295093,0.544986,0.628112
0.588966,0.783545,0.546352
0.524435,0.256764,0.446714
0.454933,0.580798,0.709216
0.682141,0.801702,0.770504
0.582433,0.729592,0.666056
0.625830,0.248639,0.452900
0.744085,0.770822,0.819395
0.471862,0.366826,0.422138
0.821255,0.731366,0.618975
0.759396,0.605964,0.243593
0.474010,0.213090,0.484838
0.886627,0.904152,0.873337
0.446815,0.398600,0.469713
0.631048,0.727614,0.697349
0.798260,0.493469,0.573120
0.481619,0.296479,0.473616
0.211206,0.193474,0.175247
0.304473,0.310717,0.591561
0.206058,0.298288,0.141159
0.216078,0.086389,0.172023
0.391735,0.359112,0.616847
0.372724,0.284847,0.835817
0.239659,0.399536,0.406130
0.664057,0.820954,0.746115
0.488607,0.820687,0.411330
0.362613,0.241410,0.222041
0.399409,0.505266,0.331300
0.292771,0.397739,0.380994
0.306095,0.476522,0.394495
0.667927,0.566080,0.640778
0.742634,0.809409,0.822426
0.243639,0.158226,0.191621
0.723059,0.754566,0.830802
0.657780,0.627495,0.270968
0.161883,0.285019,0.342739
0.877969,0.785946,0.751891
0.629314,0.485074,0.498884
0.525579,0.719436,0.785314
0.482488,0.757983,0.563516
0.520531,0.632977,0.533699
0.876467,0.864473,0.807931
0.289543,0.285437,0.494623
0.745252,0.844885,0.772120
0.698595,0.607152,0.554520
0.384295,0.382907,0.677800
0.464140,0.445367,0.394944
0.526715,0.400226,0.531607
0.804026,0.692800,0.706889
0.292667,0.471718,0.237544
0.328462,0.552305,0.561631
0.380584,0.483577,0.658230
0.471084,0.339462,0.421970
0.420849,0.386685,0.381833
0.446844,0.504697,0.687006
0.630764,0.544551,0.327885
0.612382,0.570087,0.615446
0.278506,0.107749,0.309460
0.674869,0.655380,0.777987
0.690710,0.498900,0.618441
0.543769,0.501121,0.612637
0.545096,0.646110,0.195849
0.391613,0.318540,0.249045
0.400010,0.422252,0.273507
0.425575,0.728177,0.675716
0.518411,0.452851,0.380088
0.806669,0.554092,0.517207
0.704178,0.855741,0.836284
0.687985,0.293149,0.543777
0.461576,0.587721,0.571782
0.535613,0.431746,0.501156
0.456029,0.734020,0.793481
0.276424,0.407420,0.416264
0.478536,0.558882,0.377546
0.267013,0.283451,0.232085
0.203898,0.258340,0.333661
0.439035,0.472806,0.476825
0.393916,0.653782,0.701888
0.211552,0.351780,0.377898
0.419636,0.315567,0.361655
0.520710,0.560896,0.409009
0.707663,0.754086,0.740746
0.242018,0.331368,0.464601
0.623370,0.520727,0.604962
0.656830,0.745167,0.714242
0.627662,0.780958,0.742644
0.686438,0.663610,0.762053
0.802315,0.373434,0.499178
0.793023,0.747114,0.807030
0.343483,0.449047,0.463623
0.679671,0.640180,0.435886
0.502885,0.321602,0.287119
0.523200,0.749285,0.239287
0.468111,0.467870,0.245110
0.475405,0.690382,0.592410
0.507891,0.648393,0.641006
0.178423,0.288649,0.354314
0.718502,0.708410,0.501707
0.674363,0.514669,0.658061
0.292759,0.292060,0.140368
0.583111,0.730312,0.832093
0.233800,0.382942,0.243702
0.705782,0.634099,0.471247
0.621234,0.699364,0.598882
0.765655,0.522754,0.372041
0.522039,0.675898,0.611893
0.348839,0.291762,0.237203
0.673633,0.787163,0.690572
0.404905,0.580314,0.462277
0.848958,0.868671,0.870203
0.738831,0.680464,0.822199
0.387446,0.293825,0.356876
0.174609,0.446768,0.670039
0.316820,0.406581,0.633025
0.420709,0.327991,0.107442
0.522891,0.621305,0.494876
0.423564,0.603591,0.495560
0.737950,0.720956,0.659032
0.605179,0.675596,0.651737
0.252821,0.262589,0.624527
0.924736,0.935062,0.881944
0.327580,0.624814,0.650423
0.664293,0.610742,0.709804
0.646908,0.254431,0.635107
0.918901,0.689516,0.558254
0.363398,0.465598,0.265946
0.331382,0.275572,0.297381
0.378454,0.486105,0.305554
0.392406,0.762430,0.578670
0.684291,0.534660,0.491902
0.524131,0.716195,0.669435
0.320241,0.274089,0.381403
0.295069,0.502958,0.768828
0.521657,0.314225,0.247971
0.651360,0.602713,0.509028
0.425675,0.244447,0.296749
0.606510,0.125257,0.600540
0.813443,0.686319,0.714647
0.641820,0.343070,0.246950
0.433931,0.611711,0.205416
0.556122,0.687849,0.491170
0.534007,0.661931,0.670705
0.315206,0.496172,0.420660
0.301393,0.261626,0.368615
0.344378,0.236011,0.409355
0.280989,0.192553,0.229888
0.793408,0.819943,0.826575
0.343518,0.234347,0.432691
0.373057,0.387134,0.638340
0.495169,0.601739,0.593813
0.471848,0.350388,0.826702
0.340927,0.622303,0.674469
0.652556,0.488110,0.389254
0.607312,0.686909,0.732874
0.716251,0.672389,0.641506
0.662635,0.380989,0.424994
0.334477,0.286878,0.281367
0.779854,0.597270,0.591766
0.534031,0.422442,0.345501
0.681780,0.730882,0.586534
0.599724,0.685236,0.458049
0.448970,0.386825,0.463756
0.560602,0.535229,0.628440
0.663706,0.448316,0.304795
0.270002,0.340806,0.491138
0.469327,0.617272,0.309682
0.301877,0.335971,0.238353
0.665942,0.566312,0.463089
0.691850,0.424200,0.450589
0.430180,0.528100,0.724576
0.229752,0.127712,0.213790
0.816277,0.836060,0.749456
0.267769,0.373108,0.333516
0.662613,0.769147,0.707412
0.787583,0.578496,0.438728
0.406295,0.354910,0.480348
0.590444,0.445596,0.727818
0.628180,0.747492,0.624203
0.522563,0.439044,0.424568
0.463245,0.337370,0.440646
0.539015,0.654122,0.773505
0.510751,0.488148,0.539283
0.757423,0.636386,0.539950
0.439994,0.323151,0.498877
0.374187,0.135666,0.421896
0.654789,0.525517,0.576463
0.428102,0.593976,0.222234
0.505708,0.109455,0.474885
0.457872,0.720829,0.469390
0.505594,0.294247,0.675862
0.377716,0.355438,0.358245
0.430974,0.542677,0.500003
0.595632,0.729403,0.548311
0.552672,0.487290,0.443922
0.451274,0.482384,0.844673
0.381849,0.426811,0.457648
0.195853,0.273906,0.232680
0.399483,0.293556,0.310159
0.317795,0.707137,0.386731
0.484456,0.507645,0.555207
0.418372,0.419452,0.666848
0.134743,0.367129,0.294777
0.388344,0.348602,0.170891
0.561965,0.458769,0.418799
0.427647,0.430406,0.582117
0.252973,0.243018,0.444816
0.216440,0.507701,0.603195
0.402894,0.835521,0.533609
0.806194,0.726959,0.652450
0.383994,0.705330,0.774103
0.578029,0.520874,0.379576
0.363694,0.309822,0.358724
0.321707,0.381696,0.387135
0.311081,0.221552,0.343066
0.332008,0.388163,0.414058
0.637557,0.800039,0.729891
0.577600,0.546310,0.500733
0.744291,0.462847,0.778012
0.179363,0.202863,0.179592
0.560408,0.277647,0.300657
0.197787,0.285799,0.277494
0.208494,0.137316,0.212996
0.280490,0.180430,0.302351
0.480006,0.532740,0.156470
0.564013,0.469308,0.583741
0.691053,0.683331,0.808877
0.518281,0.419671,0.573655
0.810183,0.745319,0.588955
0.784153,0.478315,0.223580
0.398557,0.523985,0.689455
0.618064,0.629766,0.431467
0.850347,0.577139,0.785379
0.658018,0.463963,0.470583
0.351358,0.503565,0.413444
0.732438,0.660415,0.628151
0.404986,0.665898,0.762791
0.213739,0.213600,0.327381
0.501521,0.468272,0.583923
0.313829,0.190990,0.281607
0.687482,0.706430,0.498315
0.269741,0.472076,0.381996
0.737122,0.590924,0.788353
0.624384,0.452936,0.442875
0.312038,0.246729,0.241322
0.738736,0.526705,0.442164
0.740496,0.487788,0.755045
0.784960,0.620279,0.460972
0.466907,0.410181,0.382349
0.629897,0.544840,0.541823
0.705889,0.690944,0.647573
0.164228,0.680129,0.543413
0.600406,0.342146,0.389272
0.388965,0.409233,0.576822
0.352201,0.437535,0.463151
0.331441,0.182470,0.204821
0.694570,0.612973,0.712047
0.747549,0.808861,0.733685
0.396895,0.305170,0.365430
0.785113,0.746783,0.738515
0.731225,0.816392,0.460211
0.402155,0.383160,0.382160
0.639070,0.789244,0.825949
0.745353,0.514631,0.600104
0.349513,0.465531,0.131647
0.148749,0.174866,0.169270
0.350497,0.243756,0.474289
0.776529,0.743933,0.856133
0.596994,0.583861,0.414093
0.310993,0.384811,0.386853
0.835962,0.809156,0.801655
0.949450,0.935413,0.942472
0.579252,0.741026,0.623407
0.597233,0.508313,0.539289
0.388011,0.439560,0.401425
0.436662,0.701275,0.510344
0.291802,0.337593,0.114211
0.700403,0.703405,0.716081
0.758222,0.345530,0.494479
0.709745,0.639175,0.751114
0.447270,0.570611,0.480891
0.435479,0.352197,0.501247
0.724484,0.689246,0.729920
0.360263,0.604472,0.601179
0.802290,0.800153,0.847028
0.414969,0.516596,0.515561
0.764513,0.419085,0.495705
0.331569,0.391713,0.533067
0.701231,0.703905,0.639274
0.266912,0.202544,0.382366
0.199121,0.262867,0.139163
0.248516,0.186164,0.260934
0.238426,0.257810,0.231640
0.638382,0.350649,0.505979
0.621684,0.691649,0.394304
0.355707,0.375020,0.430214
0.430131,0.460674,0.507005
0.186758,0.639349,0.556621
0.480751,0.685460,0.690293
0.273468,0.172980,0.247258
0.554994,0.165861,0.281161
0.642667,0.619695,0.578828
0.686307,0.716244,0.384359
0.222064,0.168962,0.202481
0.390168,0.438906,0.470643
0.761792,0.707872,0.628098
0.876446,0.914999,0.866440
0.934148,0.833053,0.863919
0.232788,0.339229,0.228856
0.743926,0.593134,0.659738
0.483435,0.575970,0.580082
0.416198,0.261602,0.370222
0.389293,0.386255,0.424362
0.767433,0.625546,0.419504
0.497059,0.817197,0.454345
0.419521,0.528800,0.234710
0.378599,0.627679,0.339280
0.432827,0.387049,0.413684
0.327765,0.241768,0.369803
0.756282,0.783412,0.766941
0.263799,0.170173,0.156285
0.248233,0.305978,0.323047
0.295088,0.280758,0.410194
0.222983,0.363206,0.398221
0.199237,0.506003,0.512498
0.774104,0.612170,0.698072
0.476770,0.482663,0.517710
0.539549,0.640756,0.354983
0.372645,0.448600,0.413904
0.656238,0.539756,0.335180
0.364827,0.301991,0.277259
0.728511,0.807816,0.783890
0.285754,0.400775,0.675141
0.526204,0.587154,0.540638
0.513283,0.469907,0.636768
0.680147,0.497688,0.645606
0.225820,0.436098,0.443778
0.559170,0.615869,0.614184
0.293490,0.523358,0.555513
0.450555,0.402668,0.382112
